矩形软_循环3,20250622_192659,1750591619.0924442,2,288.6,9.3,407.286,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192659,1750591619.0935464,3,46.05,50.4,182.468,0,0,602,602,802,0,21
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192659,1750591619.6110854,1,-516.15,-777.6,-45.012,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192659,1750591619.6124225,2,288.3,9.9,406.318,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192659,1750591619.6135426,3,45.75,49.95,182.952,0,0,593,593,793,0,22
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.099552,1,-524.55,-783.0001,-57.596,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.1008263,2,287.55,9.15,405.834,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.1019833,3,45.45,50.85,182.226,0,0,584,584,784,0,23
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.618901,1,-631.95,-886.35,-78.166,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.62202,2,314.1,-33.15,419.386,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192700,1750591620.6232831,3,43.2,50.25,185.13,0,0,575,575,775,0,24
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.0901463,1,-644.85,-905.55,-97.768,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.0914893,2,319.95,-32.85,416.724,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.0926065,3,42.9,50.7,185.372,0,0,566,566,766,0,25
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.6049004,1,-696.9,-1007.4,47.19,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.6062067,2,453.3,-128.85,421.08,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192701,1750591621.6073334,3,40.8,49.8,185.13,0,0,557,557,757,0,26
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.0884562,1,-692.4,-1006.8,163.35,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.0897677,2,503.7,-163.95,356.708,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.0925674,3,39.9,48.0,185.372,0,0,548,548,748,0,27
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.6213264,1,-685.05,-987.15,220.462,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.6226404,2,522.6,-182.7,304.678,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192702,1750591622.6237614,3,37.8,47.1,185.614,0,0,539,539,739,0,28
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192703,1750591623.3698378,1,-666.9,-951.0001,277.574,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192703,1750591623.3712487,2,540.75,-201.9,260.392,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192703,1750591623.3726766,3,35.85,45.3,186.34,0,0,530,530,730,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环3,20250622_192646,1750591606.656769,1,-470.7,-695.55,-62.436,0,0,800,800,1000,0,0
矩形软_循环3,20250622_192646,1750591606.656769,2,301.35,9.45,388.41,0,0,800,800,1000,0,0
矩形软_循环3,20250622_192646,1750591606.656769,3,59.1,42.3,172.546,0,0,800,800,1000,0,0
矩形软_循环3,20250622_192703,1750591623.4664848,1,-466.95,-668.1,-69.696,0,0,791,791,991,0,1
矩形软_循环3,20250622_192703,1750591623.4664848,2,301.35,10.95,389.378,0,0,791,791,991,0,1
矩形软_循环3,20250622_192703,1750591623.4664848,3,58.2,41.55,171.82,0,0,791,791,991,0,1
矩形软_循环3,20250622_192703,1750591623.4665003,1,-447.45,-633.0,-50.578,0,0,782,782,982,0,2
矩形软_循环3,20250622_192703,1750591623.4665003,2,299.85,10.5,389.378,0,0,782,782,982,0,2
矩形软_循环3,20250622_192703,1750591623.4665003,3,58.35,43.65,171.82,0,0,782,782,982,0,2
矩形软_循环3,20250622_192703,1750591623.466516,1,-436.05,-618.6,-48.158,0,0,773,773,973,0,3
矩形软_循环3,20250622_192703,1750591623.466516,2,299.85,10.5,391.556,0,0,773,773,973,0,3
矩形软_循环3,20250622_192703,1750591623.466516,3,58.05,43.65,172.788,0,0,773,773,973,0,3
矩形软_循环3,20250622_192703,1750591623.4665306,1,-420.9,-606.3,-52.272,0,0,764,764,964,0,4
矩形软_循环3,20250622_192703,1750591623.4665306,2,299.4,11.25,393.008,0,0,764,764,964,0,4
矩形软_循环3,20250622_192703,1750591623.4665306,3,56.55,43.8,174.482,0,0,764,764,964,0,4
矩形软_循环3,20250622_192703,1750591623.4665446,1,-410.55,-599.4,-59.774,0,0,755,755,955,0,5
矩形软_循环3,20250622_192703,1750591623.4665446,2,296.25,9.45,393.734,0,0,755,755,955,0,5
矩形软_循环3,20250622_192703,1750591623.4665446,3,57.3,43.65,174.966,0,0,755,755,955,0,5
矩形软_循环3,20250622_192703,1750591623.4665587,1,-404.1,-592.95,-64.856,0,0,746,746,946,0,6
矩形软_循环3,20250622_192703,1750591623.4665587,2,298.35,10.8,394.944,0,0,746,746,946,0,6
矩形软_循环3,20250622_192703,1750591623.4665587,3,56.1,44.85,175.45,0,0,746,746,946,0,6
矩形软_循环3,20250622_192703,1750591623.4665732,1,-399.0,-590.4,-66.308,0,0,737,737,937,0,7
矩形软_循环3,20250622_192703,1750591623.4665732,2,298.05,9.9,395.186,0,0,737,737,937,0,7
矩形软_循环3,20250622_192703,1750591623.4665732,3,56.55,44.4,175.208,0,0,737,737,937,0,7
矩形软_循环3,20250622_192703,1750591623.4665875,1,-396.45,-587.4,-68.486,0,0,728,728,928,0,8
矩形软_循环3,20250622_192703,1750591623.4665875,2,295.8,10.2,396.396,0,0,728,728,928,0,8
矩形软_循环3,20250622_192703,1750591623.4665875,3,54.6,46.2,175.934,0,0,728,728,928,0,8
矩形软_循环3,20250622_192703,1750591623.4666026,1,-393.0,-584.1,-69.212,0,0,719,719,919,0,9
矩形软_循环3,20250622_192703,1750591623.4666026,2,295.35,10.05,396.396,0,0,719,719,919,0,9
矩形软_循环3,20250622_192703,1750591623.4666026,3,54.15,45.3,177.144,0,0,719,719,919,0,9
矩形软_循环3,20250622_192703,1750591623.4666164,1,-390.0,-581.85,-72.6,0,0,710,710,910,0,10
矩形软_循环3,20250622_192703,1750591623.4666164,2,296.1,9.3,392.282,0,0,710,710,910,0,10
矩形软_循环3,20250622_192703,1750591623.4666164,3,54.0,46.2,177.144,0,0,710,710,910,0,10
矩形软_循环3,20250622_192703,1750591623.4666293,1,-386.85,-578.4,-73.81,0,0,701,701,901,0,11
矩形软_循环3,20250622_192703,1750591623.4666293,2,295.35,10.05,398.09,0,0,701,701,901,0,11
矩形软_循环3,20250622_192703,1750591623.4666293,3,52.95,46.35,177.386,0,0,701,701,901,0,11
矩形软_循环3,20250622_192703,1750591623.4666498,1,-383.7,-575.7,-74.536,0,0,692,692,892,0,12
矩形软_循环3,20250622_192703,1750591623.4666498,2,294.3,10.05,399.058,0,0,692,692,892,0,12
矩形软_循环3,20250622_192703,1750591623.4666498,3,52.65,46.5,177.87,0,0,692,692,892,0,12
矩形软_循环3,20250622_192703,1750591623.4666636,1,-380.7,-572.1,-75.988,0,0,683,683,883,0,13
矩形软_循环3,20250622_192703,1750591623.4666636,2,294.3,10.8,399.3,0,0,683,683,883,0,13
矩形软_循环3,20250622_192703,1750591623.4666636,3,52.2,47.55,179.322,0,0,683,683,883,0,13
矩形软_循环3,20250622_192703,1750591623.4666774,1,-377.4,-568.5,-77.198,0,0,674,674,874,0,14
矩形软_循环3,20250622_192703,1750591623.4666774,2,293.25,10.2,401.478,0,0,674,674,874,0,14
矩形软_循环3,20250622_192703,1750591623.4666774,3,50.1,47.25,179.322,0,0,674,674,874,0,14
矩形软_循环3,20250622_192703,1750591623.4666939,1,-373.65,-565.8,-78.408,0,0,665,665,865,0,15
矩形软_循环3,20250622_192703,1750591623.4666939,2,291.0,9.15,400.026,0,0,665,665,865,0,15
矩形软_循环3,20250622_192703,1750591623.4666939,3,50.7,47.85,180.29,0,0,665,665,865,0,15
矩形软_循环3,20250622_192703,1750591623.4667082,1,-367.65,-561.3,-76.714,0,0,656,656,856,0,16
矩形软_循环3,20250622_192703,1750591623.4667082,2,292.95,10.35,402.688,0,0,656,656,856,0,16
矩形软_循环3,20250622_192703,1750591623.4667082,3,49.8,48.15,180.048,0,0,656,656,856,0,16
矩形软_循环3,20250622_192703,1750591623.466723,1,-360.75,-559.05,-67.76,0,0,647,647,847,0,17
矩形软_循环3,20250622_192703,1750591623.466723,2,292.8,10.05,403.172,0,0,647,647,847,0,17
矩形软_循环3,20250622_192703,1750591623.466723,3,49.8,48.6,179.806,0,0,647,647,847,0,17
矩形软_循环3,20250622_192703,1750591623.4667387,1,-350.85,-581.4,-38.962,0,0,638,638,838,0,18
矩形软_循环3,20250622_192703,1750591623.4667387,2,291.15,9.15,403.656,0,0,638,638,838,0,18
矩形软_循环3,20250622_192703,1750591623.4667387,3,48.9,48.45,182.468,0,0,638,638,838,0,18
矩形软_循环3,20250622_192703,1750591623.4667518,1,-345.75,-583.5,-31.944,0,0,629,629,829,0,19
矩形软_循环3,20250622_192703,1750591623.4667518,2,298.05,10.65,403.172,0,0,629,629,829,0,19
矩形软_循环3,20250622_192703,1750591623.4667518,3,47.4,49.05,180.048,0,0,629,629,829,0,19
矩形软_循环3,20250622_192703,1750591623.4667647,1,-396.75,-657.3,-18.392,0,0,620,620,820,0,20
矩形软_循环3,20250622_192703,1750591623.4667647,2,289.5,10.2,405.834,0,0,620,620,820,0,20
矩形软_循环3,20250622_192703,1750591623.4667647,3,46.95,49.5,182.468,0,0,620,620,820,0,20
矩形软_循环3,20250622_192703,1750591623.4667776,1,-443.7,-695.4,-54.934,0,0,611,611,811,0,21
矩形软_循环3,20250622_192703,1750591623.4667776,2,288.6,9.3,407.286,0,0,611,611,811,0,21
矩形软_循环3,20250622_192703,1750591623.4667776,3,46.05,50.4,182.468,0,0,611,611,811,0,21
矩形软_循环3,20250622_192703,1750591623.4667933,1,-516.15,-777.6,-45.012,0,0,602,602,802,0,22
矩形软_循环3,20250622_192703,1750591623.4667933,2,288.3,9.9,406.318,0,0,602,602,802,0,22
矩形软_循环3,20250622_192703,1750591623.4667933,3,45.75,49.95,182.952,0,0,602,602,802,0,22
矩形软_循环3,20250622_192703,1750591623.4668062,1,-524.55,-783.0001,-57.596,0,0,593,593,793,0,23
矩形软_循环3,20250622_192703,1750591623.4668062,2,287.55,9.15,405.834,0,0,593,593,793,0,23
矩形软_循环3,20250622_192703,1750591623.4668062,3,45.45,50.85,182.226,0,0,593,593,793,0,23
矩形软_循环3,20250622_192703,1750591623.4668198,1,-631.95,-886.35,-78.166,0,0,584,584,784,0,24
矩形软_循环3,20250622_192703,1750591623.4668198,2,314.1,-33.15,419.386,0,0,584,584,784,0,24
矩形软_循环3,20250622_192703,1750591623.4668198,3,43.2,50.25,185.13,0,0,584,584,784,0,24
矩形软_循环3,20250622_192703,1750591623.466834,1,-644.85,-905.55,-97.768,0,0,575,575,775,0,25
矩形软_循环3,20250622_192703,1750591623.466834,2,319.95,-32.85,416.724,0,0,575,575,775,0,25
矩形软_循环3,20250622_192703,1750591623.466834,3,42.9,50.7,185.372,0,0,575,575,775,0,25
矩形软_循环3,20250622_192703,1750591623.4668489,1,-696.9,-1007.4,47.19,0,0,566,566,766,0,26
矩形软_循环3,20250622_192703,1750591623.4668489,2,453.3,-128.85,421.08,0,0,566,566,766,0,26
矩形软_循环3,20250622_192703,1750591623.4668489,3,40.8,49.8,185.13,0,0,566,566,766,0,26
矩形软_循环3,20250622_192703,1750591623.4668643,1,-692.4,-1006.8,163.35,0,0,557,557,757,0,27
矩形软_循环3,20250622_192703,1750591623.4668643,2,503.7,-163.95,356.708,0,0,557,557,757,0,27
矩形软_循环3,20250622_192703,1750591623.4668643,3,39.9,48.0,185.372,0,0,557,557,757,0,27
矩形软_循环3,20250622_192703,1750591623.466881,1,-685.05,-987.15,220.462,0,0,548,548,748,0,28
矩形软_循环3,20250622_192703,1750591623.466881,2,522.6,-182.7,304.678,0,0,548,548,748,0,28
矩形软_循环3,20250622_192703,1750591623.466881,3,37.8,47.1,185.614,0,0,548,548,748,0,28
矩形软_循环3,20250622_192703,1750591623.466895,1,-666.9,-951.0001,277.574,0,0,539,539,739,0,29
矩形软_循环3,20250622_192703,1750591623.466895,2,540.75,-201.9,260.392,0,0,539,539,739,0,29
矩形软_循环3,20250622_192703,1750591623.466895,3,35.85,45.3,186.34,0,0,539,539,739,0,29
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.3418746,1,-485.4,-688.5,-113.256,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.3432732,2,284.85,12.9,360.822,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.3444664,3,59.1,42.3,174.24,0,0,782,782,982,0,1
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.9399703,1,-436.35,-626.85,-99.22,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.9412456,2,283.95,13.95,360.338,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192713,1750591633.9424443,3,59.25,44.1,173.272,0,0,773,773,973,0,2
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192714,1750591634.709288,1,-425.25,-613.2,-94.864,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192714,1750591634.7106001,2,283.35,13.2,363.242,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192714,1750591634.7117786,3,57.75,42.3,173.998,0,0,764,764,964,0,3
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.2244182,1,-419.55,-612.0,-94.138,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.228541,2,283.5,12.3,361.79,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.229821,3,58.35,43.5,173.514,0,0,755,755,955,0,4
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.4283047,1,-416.4,-609.9,-97.284,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.4295819,2,283.2,13.2,364.694,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.4308662,3,57.15,44.1,176.176,0,0,746,746,946,0,5
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.9448547,1,-412.8,-605.4,-96.558,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.9461758,2,282.0,13.05,365.42,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192715,1750591635.9473786,3,55.95,44.55,176.176,0,0,737,737,937,0,6
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.4026372,1,-412.65,-606.3,-97.284,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.4039211,2,280.95,14.55,367.114,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.4068785,3,55.05,45.0,175.45,0,0,728,728,928,0,7
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.9358132,1,-409.8,-602.7,-98.494,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.9372082,2,280.65,13.2,368.082,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192716,1750591636.9384072,3,54.9,45.9,176.902,0,0,719,719,919,0,8
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.4252005,1,-408.15,-602.25,-98.494,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.4265175,2,275.55,13.95,369.292,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.4277055,3,53.85,45.0,179.08,0,0,710,710,910,0,9
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.9281266,1,-405.75,-599.7,-98.978,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.9294028,2,280.35,13.35,368.566,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192717,1750591637.9305687,3,54.15,45.6,177.144,0,0,701,701,901,0,10
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.4469135,1,-404.4,-598.2,-99.22,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.4482465,2,280.5,12.0,359.37,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.449359,3,53.1,46.65,177.386,0,0,692,692,892,0,11
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.9122796,1,-402.6,-594.75,-101.882,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.9135725,2,277.95,13.2,370.26,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192718,1750591638.9147484,3,52.05,45.75,178.354,0,0,683,683,883,0,12
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.4120262,1,-400.95,-592.05,-100.188,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.4133182,2,273.15,13.05,372.196,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.414506,3,52.05,47.25,179.322,0,0,674,674,874,0,13
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.9196882,1,-398.1,-590.25,-101.64,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.9231958,2,276.9,13.35,373.164,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
矩形软_循环4,20250622_192719,1750591639.9245553,3,51.0,48.0,180.532,0,0,665,665,865,0,14
数据标签,时间戳,时间点,传感器ID,X轴值,Y轴值,Z轴值,手指1角度,手指2角度,手指3角度,手指4角度,手指5角度,手指6角度,迭代次数
